REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
043,HOMA BAY,246,KABONDO KASIPUL,1228,KOKWANYO/KAKELO,080,MANGA PRIMARY SCHOOL,043246122808001,MANGA PRIMARY SCHOOL,278
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,064,OGERA PRIMARY SCHOOL,043246122906401,OGERA PRIMARY SCHOOL,659
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,065,APONDO PRIMARY SCHOOL,043246122906501,APONDO PRIMARY SCHOOL,478
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,065,APONDO PRIMARY SCHOOL,043246122906502,APONDO PRIMARY SCHOOL,477
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,065,APONDO PRIMARY SCHOOL,043246122906503,APONDO PRIMARY SCHOOL,477
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,066,RUNGU PRIMARY SCHOOL,043246122906601,RUNGU PRIMARY SCHOOL,442
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,066,RUNGU PRIMARY SCHOOL,043246122906602,RUNGU PRIMARY SCHOOL,4 41
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,067,ATEMO PRIMARY SCHOOL,043246122906701,ATEMO PRIMARY SCHOOL,5 41
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,067,ATEMO PRIMARY SCHOOL,043246122906702,ATEMO PRIMARY SCHOOL,540
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,068,RINGA PRIMARY SCHOOL,043246122906801,RINGA PRIMARY SCHOOL,662
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,068,RINGA PRIMARY SCHOOL,043246122906802,RINGA PRIMARY SCHOOL,662
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,068,RINGA PRIMARY SCHOOL,043246122906803,RINGA PRIMARY SCHOOL,662
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,068,RINGA PRIMARY SCHOOL,043246122906804,RINGA PRIMARY SCHOOL,6 61
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,069,DUDU PRIMARY SCHOOL,043246122906901,DUDU PRIMARY SCHOOL,480
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,069,DUDU PRIMARY SCHOOL,043246122906902,DUDU PRIMARY SCHOOL,479
043,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,070,OTEL PRIMARY SCHOOL,043246122907001,OTEL PRIMARY SCHOOL,672
