REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
036,BOMET,195,CHEPALUNGU,0971,KONG'ASIS,139,KOITAKEL PRIMARY,036195097113901,KOITAKEL PRIMARY,1 69
036,BOMET,195,CHEPALUNGU,0971,KONG'ASIS,140,KAPCHUMBE PRIMARY SCHOOL,036195097114001,KAPCHUMBE PRIMARY SCHOOL,170
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,027,KAPTEMBWO PRIMARY SCHOOL,036195097202701,KAPTEMBWO PRIMARY SCHOOL,4 19
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,028,METIPSO PRIMARY SCHOOL,036195097202801,METIPSO PRIMARY SCHOOL,578
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,029,ITEMBE PRIMARY SCHOOL,036195097202901,ITEMBE PRIMARY SCHOOL,380
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,029,ITEMBE PRIMARY SCHOOL,036195097202902,ITEMBE PRIMARY SCHOOL,380
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,030,KESABITA PRIMARY SCHOOL,036195097203001,KESABITA PRIMARY SCHOOL,606
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,031,KAPKWEN PRIMARY SCHOOL,036195097203101,KAPKWEN PRIMARY SCHOOL,527
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,031,KAPKWEN PRIMARY SCHOOL,036195097203102,KAPKWEN PRIMARY SCHOOL,526
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,032,CHEBIRIR PRIMARY SCHOOL,036195097203201,CHEBIRIR PRIMARY SCHOOL,392
036,BOMET,195,CHEPALUNGU,0972,NYANGORES,032,CHEBIRIR PRIMARY SCHOOL,036195097203202,CHEBIRIR PRIMARY SCHOOL,392
