REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,008,CENTRE PRIMARY SCHOOL.,018089044100802,CENTRE PRIMARY SCHOOL.,606
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,008,CENTRE PRIMARY SCHOOL.,018089044100803,CENTRE PRIMARY SCHOOL.,605
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,009,MBIRITHI PRIMARY SCHOOL.,018089044100901,MBIRITHI PRIMARY SCHOOL.,588
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,009,MBIRITHI PRIMARY SCHOOL.,018089044100902,MBIRITHI PRIMARY SCHOOL.,587
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,010,KAMUNYAKA PRIMARY SCHOOL.,018089044101001,KAMUNYAKA PRIMARY SCHOOL.,599
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,011,MUTI-INI PRIMARY SCHOOL.,018089044101101,MUTI-INI PRIMARY SCHOOL.,528
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,011,MUTI-INI PRIMARY SCHOOL.,018089044101102,MUTI-INI PRIMARY SCHOOL.,528
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,012,KAIMBA NURSERY SCHOOL,018089044101201,KAIMBA NURSERY SCHOOL,503
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,013,KANYUGI PRIMARY SCHOOL,018089044101301,KANYUGI PRIMARY SCHOOL,633
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,013,KANYUGI PRIMARY SCHOOL,018089044101302,KANYUGI PRIMARY SCHOOL,633
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,013,KANYUGI PRIMARY SCHOOL,018089044101303,KANYUGI PRIMARY SCHOOL,632
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,013,KANYUGI PRIMARY SCHOOL,018089044101304,KANYUGI PRIMARY SCHOOL,632
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,013,KANYUGI PRIMARY SCHOOL,018089044101305,KANYUGI PRIMARY SCHOOL,632
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,101,RUGONGO PRIMARY SCHOOL,018089044110101,RUGONGO PRIMARY SCHOOL,190
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,102,SOWETO CATTLE DIP,018089044110201,SOWETO CATTLE DIP,2 81
018,NYANDARUA,089,KINANGOP,0441,ENGINEER,103,KANGUTU PRIMARY SCHOOL,018089044110301,KANGUTU PRIMARY SCHOOL,1 95
018,NYANDARUA,089,KINANGOP,0442,GATHARA,014,MWITEITHIA PRIMARY SCHOOL.,018089044201401,MWITEITHIA PRIMARY SCHOOL.,586
018,NYANDARUA,089,KINANGOP,0442,GATHARA,014,MWITEITHIA PRIMARY SCHOOL.,018089044201402,MWITEITHIA PRIMARY SCHOOL.,585
018,NYANDARUA,089,KINANGOP,0442,GATHARA,014,MWITEITHIA PRIMARY SCHOOL.,018089044201403,MWITEITHIA PRIMARY SCHOOL.,585
018,NYANDARUA,089,KINANGOP,0442,GATHARA,014,MWITEITHIA PRIMARY SCHOOL.,018089044201404,MWITEITHIA PRIMARY SCHOOL.,585
