REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,062,EKERENYO EDN CENTRE,046272136106201,EKERENYO EDN CENTRE,692
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,062,EKERENYO EDN CENTRE,046272136106202,EKERENYO EDN CENTRE,692
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,062,EKERENYO EDN CENTRE,046272136106203,EKERENYO EDN CENTRE,6 91
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,063,KIAMOGAKE PRI. SCH,046272136106301,KIAMOGAKE PRI. SCH,553
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,064,KEA DEB PRI. SCH,046272136106401,KEA DEB PRI. SCH,369
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,064,KEA DEB PRI. SCH,046272136106402,KEA DEB PRI. SCH,369
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,065,MWANCHA PRI. SCH,046272136106501,MWANCHA PRI. SCH,486
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,065,MWANCHA PRI. SCH,046272136106502,MWANCHA PRI. SCH,486
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,066,GEKENDO DOK PRI. SCH,046272136106601,GEKENDO DOK PRI. SCH,470
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,066,GEKENDO DOK PRI. SCH,046272136106602,GEKENDO DOK PRI. SCH,469
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,066,GEKENDO DOK PRI. SCH,046272136106603,GEKENDO DOK PRI. SCH,469
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,067,KENGUSO PRI. SCH,046272136106701,KENGUSO PRI. SCH,523
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,068,NYAIRANG'A PRI. SC,046272136106801,NYAIRANG'A PRI. SC,494
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,068,NYAIRANG'A PRI. SC,046272136106802,NYAIRANG'A PRI. SC,494
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,069,KIEMUMA PRI. SCH,046272136106901,KIEMUMA PRI. SCH,352
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,069,KIEMUMA PRI. SCH,046272136106902,KIEMUMA PRI. SCH,3 51
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,070,NYAMEKO PRI. SCH,046272136107001,NYAMEKO PRI. SCH,269
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,071,GESWESWE PRI. SCH,046272136107101,GESWESWE PRI. SCH,3 17
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,072,IKONGE PRI. SCH,046272136107201,IKONGE PRI. SCH,6 19
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,072,IKONGE PRI. SCH,046272136107202,IKONGE PRI. SCH,6 18
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,072,IKONGE PRI. SCH,046272136107203,IKONGE PRI. SCH,6 18
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,072,IKONGE PRI. SCH,046272136107204,IKONGE PRI. SCH,6 18
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,072,IKONGE PRI. SCH,046272136107205,IKONGE PRI. SCH,6 18
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,072,IKONGE PRI. SCH,046272136107206,IKONGE PRI. SCH,6 18
046,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,073,CHISAARIA DEB PRI. SCH.,046272136107301,CHISAARIA DEB PRI. SCH.,5 31
046,NYAMIRA,273,BORABU,1362,MEKENENE,001,MWONGORI YOUTH POLYTECHNIC,046273136200101,MWONGORI YOUTH POLYTECHNIC,569
046,NYAMIRA,273,BORABU,1362,MEKENENE,001,MWONGORI YOUTH POLYTECHNIC,046273136200102,MWONGORI YOUTH POLYTECHNIC,568
046,NYAMIRA,273,BORABU,1362,MEKENENE,001,MWONGORI YOUTH POLYTECHNIC,046273136200103,MWONGORI YOUTH POLYTECHNIC,568
046,NYAMIRA,273,BORABU,1362,MEKENENE,001,MWONGORI YOUTH POLYTECHNIC,046273136200104,MWONGORI YOUTH POLYTECHNIC,568
046,NYAMIRA,273,BORABU,1362,MEKENENE,002,MWONGORI PRIMARY SCHOOL,046273136200201,MWONGORI PRIMARY SCHOOL,374
046,NYAMIRA,273,BORABU,1362,MEKENENE,002,MWONGORI PRIMARY SCHOOL,046273136200202,MWONGORI PRIMARY SCHOOL,373
046,NYAMIRA,273,BORABU,1362,MEKENENE,003,NYAGACHO PRIMARY SCHOOL,046273136200301,NYAGACHO PRIMARY SCHOOL,466
046,NYAMIRA,273,BORABU,1362,MEKENENE,003,NYAGACHO PRIMARY SCHOOL,046273136200302,NYAGACHO PRIMARY SCHOOL,466
046,NYAMIRA,273,BORABU,1362,MEKENENE,004,MOGUSII PRIMARY SCHOOL,046273136200401,MOGUSII PRIMARY SCHOOL,4 12
046,NYAMIRA,273,BORABU,1362,MEKENENE,004,MOGUSII PRIMARY SCHOOL,046273136200402,MOGUSII PRIMARY SCHOOL,4 12
046,NYAMIRA,273,BORABU,1362,MEKENENE,005,NYARONGE PRIMARY SCHOOL,046273136200501,NYARONGE PRIMARY SCHOOL,384
046,NYAMIRA,273,BORABU,1362,MEKENENE,006,MEKENENE PRIMARY SCHOOL,046273136200601,MEKENENE PRIMARY SCHOOL,338
046,NYAMIRA,273,BORABU,1362,MEKENENE,007,NYANKONO PRIMARY SCHOOL,046273136200701,NYANKONO PRIMARY SCHOOL,500
046,NYAMIRA,273,BORABU,1362,MEKENENE,008,KERITO PRIMARY SCHOOL,046273136200801,KERITO PRIMARY SCHOOL,343
046,NYAMIRA,273,BORABU,1362,MEKENENE,009,KERUMBE TEA BUYING CENTRE,046273136200901,KERUMBE TEA BUYING CENTRE,389
046,NYAMIRA,273,BORABU,1362,MEKENENE,010,SOTIK HIGHLANDS PRIMARY SCHOOL,046273136201001,SOTIK HIGHLANDS PRIMARY SCHOOL,446
046,NYAMIRA,273,BORABU,1362,MEKENENE,011,KITARU D.O.K PRIMARY SCHOOL,046273136201101,KITARU D.O.K PRIMARY SCHOOL,393
046,NYAMIRA,273,BORABU,1362,MEKENENE,011,KITARU D.O.K PRIMARY SCHOOL,046273136201102,KITARU D.O.K PRIMARY SCHOOL,392
046,NYAMIRA,273,BORABU,1362,MEKENENE,012,KIPTENDEN PRIMARY SCHOOL,046273136201201,KIPTENDEN PRIMARY SCHOOL,1 65
046,NYAMIRA,273,BORABU,1362,MEKENENE,013,KIPKEBE PRIMARY SCHOOL,046273136201301,KIPKEBE PRIMARY SCHOOL,546
046,NYAMIRA,273,BORABU,1362,MEKENENE,013,KIPKEBE PRIMARY SCHOOL,046273136201302,KIPKEBE PRIMARY SCHOOL,545
046,NYAMIRA,273,BORABU,1362,MEKENENE,014,MAGURA D.E.B PRIMARY SCHOOL,046273136201401,MAGURA D.E.B PRIMARY SCHOOL,439
046,NYAMIRA,273,BORABU,1362,MEKENENE,066,NYANKONO TEA BUYING CENTRE,046273136206601,NYANKONO TEA BUYING CENTRE,435
046,NYAMIRA,273,BORABU,1362,MEKENENE,067,RIABARUOTI MARKET,046273136206701,RIABARUOTI MARKET,639
046,NYAMIRA,273,BORABU,1363,KIABONYORU,015,NYANGOGE PRIMARY SCHOOL,046273136301501,NYANGOGE PRIMARY SCHOOL,626
046,NYAMIRA,273,BORABU,1363,KIABONYORU,015,NYANGOGE PRIMARY SCHOOL,046273136301502,NYANGOGE PRIMARY SCHOOL,626
046,NYAMIRA,273,BORABU,1363,KIABONYORU,015,NYANGOGE PRIMARY SCHOOL,046273136301503,NYANGOGE PRIMARY SCHOOL,625
046,NYAMIRA,273,BORABU,1363,KIABONYORU,016,IBARA PRIMARY SCHOOL,046273136301601,IBARA PRIMARY SCHOOL,673
046,NYAMIRA,273,BORABU,1363,KIABONYORU,016,IBARA PRIMARY SCHOOL,046273136301602,IBARA PRIMARY SCHOOL,673
