REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
022,KIAMBU,118,KIAMBAA,0587,KARURI,013,THIMBIGUA PRI SCH,022118058701302,THIMBIGUA PRI SCH,555
022,KIAMBU,118,KIAMBAA,0587,KARURI,013,THIMBIGUA PRI SCH,022118058701303,THIMBIGUA PRI SCH,555
022,KIAMBU,118,KIAMBAA,0587,KARURI,013,THIMBIGUA PRI SCH,022118058701304,THIMBIGUA PRI SCH,554
022,KIAMBU,118,KIAMBAA,0587,KARURI,014,KARURI PRI SCH,022118058701401,KARURI PRI SCH,646
022,KIAMBU,118,KIAMBAA,0587,KARURI,014,KARURI PRI SCH,022118058701402,KARURI PRI SCH,646
022,KIAMBU,118,KIAMBAA,0587,KARURI,014,KARURI PRI SCH,022118058701403,KARURI PRI SCH,646
022,KIAMBU,118,KIAMBAA,0587,KARURI,014,KARURI PRI SCH,022118058701404,KARURI PRI SCH,646
022,KIAMBU,118,KIAMBAA,0587,KARURI,014,KARURI PRI SCH,022118058701405,KARURI PRI SCH,645
022,KIAMBU,118,KIAMBAA,0587,KARURI,014,KARURI PRI SCH,022118058701406,KARURI PRI SCH,645
022,KIAMBU,118,KIAMBAA,0587,KARURI,014,KARURI PRI SCH,022118058701407,KARURI PRI SCH,645
022,KIAMBU,118,KIAMBAA,0587,KARURI,014,KARURI PRI SCH,022118058701408,KARURI PRI SCH,645
022,KIAMBU,118,KIAMBAA,0587,KARURI,015,KIMUGA ASSISTANT CHIEF OFFICE,022118058701501,KIMUGA ASSISTANT CHIEF OFFICE,600
022,KIAMBU,118,KIAMBAA,0587,KARURI,015,KIMUGA ASSISTANT CHIEF OFFICE,022118058701502,KIMUGA ASSISTANT CHIEF OFFICE,600
022,KIAMBU,118,KIAMBAA,0587,KARURI,015,KIMUGA ASSISTANT CHIEF OFFICE,022118058701503,KIMUGA ASSISTANT CHIEF OFFICE,600
022,KIAMBU,118,KIAMBAA,0587,KARURI,015,KIMUGA ASSISTANT CHIEF OFFICE,022118058701504,KIMUGA ASSISTANT CHIEF OFFICE,599
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,016,GACHARAGE PRI SCH,022118058801601,GACHARAGE PRI SCH,637
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,016,GACHARAGE PRI SCH,022118058801602,GACHARAGE PRI SCH,636
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,016,GACHARAGE PRI SCH,022118058801603,GACHARAGE PRI SCH,636
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,016,GACHARAGE PRI SCH,022118058801604,GACHARAGE PRI SCH,636
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,016,GACHARAGE PRI SCH,022118058801605,GACHARAGE PRI SCH,636
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801701,RUAKA POLICE STATION,673
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801702,RUAKA POLICE STATION,673
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801703,RUAKA POLICE STATION,673
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801704,RUAKA POLICE STATION,673
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801705,RUAKA POLICE STATION,673
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801706,RUAKA POLICE STATION,673
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801707,RUAKA POLICE STATION,673
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801708,RUAKA POLICE STATION,673
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801709,RUAKA POLICE STATION,672
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801710,RUAKA POLICE STATION,672
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801711,RUAKA POLICE STATION,672
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801712,RUAKA POLICE STATION,672
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,017,RUAKA POLICE STATION,022118058801713,RUAKA POLICE STATION,672
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,018,MUYA PRI SCH,022118058801801,MUYA PRI SCH,679
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,018,MUYA PRI SCH,022118058801802,MUYA PRI SCH,679
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,018,MUYA PRI SCH,022118058801803,MUYA PRI SCH,678
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,018,MUYA PRI SCH,022118058801804,MUYA PRI SCH,678
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,018,MUYA PRI SCH,022118058801805,MUYA PRI SCH,678
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,018,MUYA PRI SCH,022118058801806,MUYA PRI SCH,678
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,018,MUYA PRI SCH,022118058801807,MUYA PRI SCH,678
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,019,NDENDERU PRI SCH,022118058801901,NDENDERU PRI SCH,6 21
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,019,NDENDERU PRI SCH,022118058801902,NDENDERU PRI SCH,6 21
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,019,NDENDERU PRI SCH,022118058801903,NDENDERU PRI SCH,6 21
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,019,NDENDERU PRI SCH,022118058801904,NDENDERU PRI SCH,6 21
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,019,NDENDERU PRI SCH,022118058801905,NDENDERU PRI SCH,6 21
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,019,NDENDERU PRI SCH,022118058801906,NDENDERU PRI SCH,6 21
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,019,NDENDERU PRI SCH,022118058801907,NDENDERU PRI SCH,620
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,020,KARURA PRI SCH,022118058802001,KARURA PRI SCH,683
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,020,KARURA PRI SCH,022118058802002,KARURA PRI SCH,683
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,020,KARURA PRI SCH,022118058802003,KARURA PRI SCH,682
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,020,KARURA PRI SCH,022118058802004,KARURA PRI SCH,682
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,021,WANGUNYU PRI SCH,022118058802101,WANGUNYU PRI SCH,568
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,021,WANGUNYU PRI SCH,022118058802102,WANGUNYU PRI SCH,568
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,021,WANGUNYU PRI SCH,022118058802103,WANGUNYU PRI SCH,568
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,021,WANGUNYU PRI SCH,022118058802104,WANGUNYU PRI SCH,568
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,021,WANGUNYU PRI SCH,022118058802105,WANGUNYU PRI SCH,567
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,022,KIHARA SEC SCH,022118058802201,KIHARA SEC SCH,645
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,022,KIHARA SEC SCH,022118058802202,KIHARA SEC SCH,645
022,KIAMBU,118,KIAMBAA,0588,NDENDERU,022,KIHARA SEC SCH,022118058802203,KIHARA SEC SCH,645
022,KIAMBU,118,KIAMBAA,0589,MUCHATHA,023,WAGUTHU PRI SCH,022118058902301,WAGUTHU PRI SCH,627
022,KIAMBU,118,KIAMBAA,0589,MUCHATHA,023,WAGUTHU PRI SCH,022118058902302,WAGUTHU PRI SCH,626
022,KIAMBU,118,KIAMBAA,0589,MUCHATHA,023,WAGUTHU PRI SCH,022118058902303,WAGUTHU PRI SCH,626
022,KIAMBU,118,KIAMBAA,0589,MUCHATHA,023,WAGUTHU PRI SCH,022118058902304,WAGUTHU PRI SCH,626
022,KIAMBU,118,KIAMBAA,0589,MUCHATHA,024,MAYUYU PRI SCH,022118058902401,MAYUYU PRI SCH,683
