REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,013,MARIRE NURSERY SCHOOL,011049024201303,MARIRE NURSERY SCHOOL,590
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,013,MARIRE NURSERY SCHOOL,011049024201304,MARIRE NURSERY SCHOOL,589
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,013,MARIRE NURSERY SCHOOL,011049024201305,MARIRE NURSERY SCHOOL,589
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,014,KAMBI YA JUU NURSERY SCH.,011049024201401,KAMBI YA JUU NURSERY SCH.,506
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,014,KAMBI YA JUU NURSERY SCH.,011049024201402,KAMBI YA JUU NURSERY SCH.,505
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,015,BULA PESA WATER KIOSK,011049024201501,BULA PESA WATER KIOSK,556
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,015,BULA PESA WATER KIOSK,011049024201502,BULA PESA WATER KIOSK,555
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,015,BULA PESA WATER KIOSK,011049024201503,BULA PESA WATER KIOSK,555
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,015,BULA PESA WATER KIOSK,011049024201504,BULA PESA WATER KIOSK,555
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,016,PEPO LA TUMAINI PRY SCH,011049024201601,PEPO LA TUMAINI PRY SCH,557
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,016,PEPO LA TUMAINI PRY SCH,011049024201602,PEPO LA TUMAINI PRY SCH,556
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,017,BULLA PESA DISPENSARY,011049024201701,BULLA PESA DISPENSARY,6 19
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,017,BULLA PESA DISPENSARY,011049024201702,BULLA PESA DISPENSARY,6 18
011,ISIOLO,049,ISIOLO NORTH,0242,BULLA PESA,105,Agricultural Training Centre (Rural),011049024210501,Agricultural Training Centre (Rural),430
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,018,BISAN BILIQO PRY SCH,011049024301801,BISAN BILIQO PRY SCH,603
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,019,KURO BISAN OWO(HOT SPRING),011049024301901,KURO BISAN OWO(HOT SPRING),151
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,020,MADO GURBA HUKA(MOBILE),011049024302001,MADO GURBA HUKA(MOBILE),1 33
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,021,KOM PRY SCH,011049024302101,KOM PRY SCH,1 69
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,022,SABARWAWA WATER PAN (MOBILE),011049024302201,SABARWAWA WATER PAN (MOBILE),49
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,023,NYACHISA  BORE HOLE (MOBILE),011049024302301,NYACHISA  BORE HOLE (MOBILE),1 29
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,024,BULESA PRY SCH,011049024302401,BULESA PRY SCH,567
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,024,BULESA PRY SCH,011049024302402,BULESA PRY SCH,567
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,025,MADO HALKANO(MOBILE),011049024302501,MADO HALKANO(MOBILE),562
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,026,GODA PRY SCH,011049024302601,GODA PRY SCH,572
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,027,MADO GALLE(MOBILE),011049024302701,MADO GALLE(MOBILE),235
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,028,BARAMBATE(MOBILE),011049024302801,BARAMBATE(MOBILE),110
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,029,AWARSITU PRY SCH,011049024302901,AWARSITU PRY SCH,325
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,030,TUMTU(MOBILE),011049024303001,TUMTU(MOBILE),1 29
011,ISIOLO,049,ISIOLO NORTH,0243,CHARI,031,DIMA ADO PRY SCH.,011049024303101,DIMA ADO PRY SCH.,1 85
011,ISIOLO,049,ISIOLO NORTH,0244,CHERAB,032,GAMACHU MUSLIM PRY SCHOOL,011049024403201,GAMACHU MUSLIM PRY SCHOOL,435
011,ISIOLO,049,ISIOLO NORTH,0244,CHERAB,033,MERTI PRY SCH,011049024403301,MERTI PRY SCH,482
011,ISIOLO,049,ISIOLO NORTH,0244,CHERAB,033,MERTI PRY SCH,011049024403302,MERTI PRY SCH,482
011,ISIOLO,049,ISIOLO NORTH,0244,CHERAB,034,MERTI MUSLIM PRY SCH,011049024403401,MERTI MUSLIM PRY SCH,530
011,ISIOLO,049,ISIOLO NORTH,0244,CHERAB,034,MERTI MUSLIM PRY SCH,011049024403402,MERTI MUSLIM PRY SCH,529
