REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,025,MARA PRIMARY SCHOOL,018090045002504,MARA PRIMARY SCHOOL,606
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,026,BONDENI PRIMARY SCHOOL,018090045002601,BONDENI PRIMARY SCHOOL,546
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,027,KIPIPIRI PRIMARY SCHOOL,018090045002701,KIPIPIRI PRIMARY SCHOOL,367
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,027,KIPIPIRI PRIMARY SCHOOL,018090045002702,KIPIPIRI PRIMARY SCHOOL,366
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,028,MALEWA PRIMARY SCHOOL,018090045002801,MALEWA PRIMARY SCHOOL,6 61
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,029,IHIGA PRIMARY SCHOOL.,018090045002901,IHIGA PRIMARY SCHOOL.,6 14
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,030,KAHIGA PRIMARY SCHOOL,018090045003001,KAHIGA PRIMARY SCHOOL,438
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,030,KAHIGA PRIMARY SCHOOL,018090045003002,KAHIGA PRIMARY SCHOOL,438
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,031,KANYUA PRIMARY SCHOOL,018090045003101,KANYUA PRIMARY SCHOOL,410
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,031,KANYUA PRIMARY SCHOOL,018090045003102,KANYUA PRIMARY SCHOOL,409
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,032,MAHINGA PRIMARY SCHOOL,018090045003201,MAHINGA PRIMARY SCHOOL,420
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,033,MUNYU-INI PRIMARY SCHOOL,018090045003301,MUNYU-INI PRIMARY SCHOOL,382
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,033,MUNYU-INI PRIMARY SCHOOL,018090045003302,MUNYU-INI PRIMARY SCHOOL,382
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,034,MACHINERY PRIMARY SCHOOL,018090045003401,MACHINERY PRIMARY SCHOOL,420
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,035,GITWE PRIMARY SCHOOL,018090045003501,GITWE PRIMARY SCHOOL,540
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,036,FOREST ONE PRIMARY SCHOOL,018090045003601,FOREST ONE PRIMARY SCHOOL,320
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,037,RUTUMO PRIMARY SCHOOL,018090045003701,RUTUMO PRIMARY SCHOOL,2 71
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,038,WENDANI PRIMARY SCHOOL,018090045003801,WENDANI PRIMARY SCHOOL,458
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,039,MANUNGA PRIMARY SCHOOL,018090045003901,MANUNGA PRIMARY SCHOOL,554
018,NYANDARUA,090,KIPIPIRI,0450,KIPIPIRI,039,MANUNGA PRIMARY SCHOOL,018090045003902,MANUNGA PRIMARY SCHOOL,554
018,NYANDARUA,090,KIPIPIRI,0451,GETA,040,MARIMU PRIMARY SCHOOL,018090045104001,MARIMU PRIMARY SCHOOL,401
018,NYANDARUA,090,KIPIPIRI,0451,GETA,040,MARIMU PRIMARY SCHOOL,018090045104002,MARIMU PRIMARY SCHOOL,400
018,NYANDARUA,090,KIPIPIRI,0451,GETA,041,RUMWE PRIMARY SCHOOL,018090045104101,RUMWE PRIMARY SCHOOL,4 91
018,NYANDARUA,090,KIPIPIRI,0451,GETA,042,GATHUTHI PRIMARY SCHOOL,018090045104201,GATHUTHI PRIMARY SCHOOL,548
018,NYANDARUA,090,KIPIPIRI,0451,GETA,042,GATHUTHI PRIMARY SCHOOL,018090045104202,GATHUTHI PRIMARY SCHOOL,548
018,NYANDARUA,090,KIPIPIRI,0451,GETA,042,GATHUTHI PRIMARY SCHOOL,018090045104203,GATHUTHI PRIMARY SCHOOL,548
018,NYANDARUA,090,KIPIPIRI,0451,GETA,043,KAGONGO PRIMARY SCHOOL,018090045104301,KAGONGO PRIMARY SCHOOL,490
018,NYANDARUA,090,KIPIPIRI,0451,GETA,043,KAGONGO PRIMARY SCHOOL,018090045104302,KAGONGO PRIMARY SCHOOL,489
018,NYANDARUA,090,KIPIPIRI,0451,GETA,044,KIAMBOGO PRIMARY SCHOOL,018090045104401,KIAMBOGO PRIMARY SCHOOL,646
018,NYANDARUA,090,KIPIPIRI,0451,GETA,044,KIAMBOGO PRIMARY SCHOOL,018090045104402,KIAMBOGO PRIMARY SCHOOL,645
018,NYANDARUA,090,KIPIPIRI,0451,GETA,045,KIANJOGU PRIMARY SCHOOL,018090045104501,KIANJOGU PRIMARY SCHOOL,356
018,NYANDARUA,090,KIPIPIRI,0451,GETA,045,KIANJOGU PRIMARY SCHOOL,018090045104502,KIANJOGU PRIMARY SCHOOL,356
018,NYANDARUA,090,KIPIPIRI,0451,GETA,046,MIKEU SECONDARY SCHOOL,018090045104601,MIKEU SECONDARY SCHOOL,660
018,NYANDARUA,090,KIPIPIRI,0451,GETA,046,MIKEU SECONDARY SCHOOL,018090045104602,MIKEU SECONDARY SCHOOL,659
018,NYANDARUA,090,KIPIPIRI,0451,GETA,047,KAMAGOKO PRIMARY SCHOOL,018090045104701,KAMAGOKO PRIMARY SCHOOL,4 41
018,NYANDARUA,090,KIPIPIRI,0451,GETA,047,KAMAGOKO PRIMARY SCHOOL,018090045104702,KAMAGOKO PRIMARY SCHOOL,440
018,NYANDARUA,090,KIPIPIRI,0451,GETA,048,MIHATO PRIMARY SCHOOL,018090045104801,MIHATO PRIMARY SCHOOL,5 21
018,NYANDARUA,090,KIPIPIRI,0451,GETA,049,WAIYEGO NURSERY SCHOOL,018090045104901,WAIYEGO NURSERY SCHOOL,654
018,NYANDARUA,090,KIPIPIRI,0451,GETA,050,KARIAINI PRIMARY SCHOOL,018090045105001,KARIAINI PRIMARY SCHOOL,405
018,NYANDARUA,090,KIPIPIRI,0451,GETA,051,RUTUBA PRIMARY SCHOOL,018090045105101,RUTUBA PRIMARY SCHOOL,420
018,NYANDARUA,090,KIPIPIRI,0451,GETA,051,RUTUBA PRIMARY SCHOOL,018090045105102,RUTUBA PRIMARY SCHOOL,420
018,NYANDARUA,090,KIPIPIRI,0451,GETA,052,NGATHO PRIMARY SCHOOL,018090045105201,NGATHO PRIMARY SCHOOL,399
018,NYANDARUA,090,KIPIPIRI,0451,GETA,069,22 AREA,018090045106901,22 AREA,161
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,053,TURASHA PRIMARY SCHOOL,018090045205301,TURASHA PRIMARY SCHOOL,6 14
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,053,TURASHA PRIMARY SCHOOL,018090045205302,TURASHA PRIMARY SCHOOL,6 14
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,054,KARURI PRIMARY SCHOOL,018090045205401,KARURI PRIMARY SCHOOL,307
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,055,RIRICHWA PRIMARY SCHOOL,018090045205501,RIRICHWA PRIMARY SCHOOL,5 14
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,055,RIRICHWA PRIMARY SCHOOL,018090045205502,RIRICHWA PRIMARY SCHOOL,5 14
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,056,MWANGAZA PRIMARY SCHOOL,018090045205601,MWANGAZA PRIMARY SCHOOL,5 41
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,057,MAWINGO SECONDAY SCHOOL,018090045205701,MAWINGO SECONDAY SCHOOL,542
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,057,MAWINGO SECONDAY SCHOOL,018090045205702,MAWINGO SECONDAY SCHOOL,5 41
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,057,MAWINGO SECONDAY SCHOOL,018090045205703,MAWINGO SECONDAY SCHOOL,5 41
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,057,MAWINGO SECONDAY SCHOOL,018090045205704,MAWINGO SECONDAY SCHOOL,5 41
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,058,MUMUI PRIMARY SCHOOL,018090045205801,MUMUI PRIMARY SCHOOL,395
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,058,MUMUI PRIMARY SCHOOL,018090045205802,MUMUI PRIMARY SCHOOL,394
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,059,GATHIRIGA PRIMARY SCHOOL,018090045205901,GATHIRIGA PRIMARY SCHOOL,445
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,059,GATHIRIGA PRIMARY SCHOOL,018090045205902,GATHIRIGA PRIMARY SCHOOL,445
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,060,GITHIORO PRIMARY SCHOOL,018090045206001,GITHIORO PRIMARY SCHOOL,588
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,060,GITHIORO PRIMARY SCHOOL,018090045206002,GITHIORO PRIMARY SCHOOL,588
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,061,JURA PRIMARY SCHOOL,018090045206101,JURA PRIMARY SCHOOL,622
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,062,MIGAA PRIMARY SCHOOL,018090045206201,MIGAA PRIMARY SCHOOL,400
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,063,ST. PETERS PRIMARY SCHOOL,018090045206301,ST. PETERS PRIMARY SCHOOL,4 15
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,063,ST. PETERS PRIMARY SCHOOL,018090045206302,ST. PETERS PRIMARY SCHOOL,4 14
018,NYANDARUA,090,KIPIPIRI,0452,GITHIORO,064,GITHIMA NURSERY SCHOOL,018090045206401,GITHIMA NURSERY SCHOOL,383
