REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,088,KIVUTHINI PRIMARY SCHOOL,017088043908801,KIVUTHINI PRIMARY SCHOOL,369
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,089,KYAANI PRIMARY SCHOOL,017088043908901,KYAANI PRIMARY SCHOOL,420
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,089,KYAANI PRIMARY SCHOOL,017088043908902,KYAANI PRIMARY SCHOOL,4 19
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,090,ITHAYONI PRIMARY SCHOOL,017088043909001,ITHAYONI PRIMARY SCHOOL,1 46
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,091,IVOLENI PRIMARY SCHOOL,017088043909101,IVOLENI PRIMARY SCHOOL,434
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,092,KALULU PRIMARY SCHOOL,017088043909201,KALULU PRIMARY SCHOOL,4 13
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,092,KALULU PRIMARY SCHOOL,017088043909202,KALULU PRIMARY SCHOOL,4 12
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,093,KIKUNDUKU PRIMARY SCHOOL,017088043909301,KIKUNDUKU PRIMARY SCHOOL,620
017,MAKUENI,088,KIBWEZI EAST,0439,THANGE,094,NZOUNI PRIMARY SCHOOL,017088043909401,NZOUNI PRIMARY SCHOOL,1 78
017,MAKUENI,088,KIBWEZI EAST,0440,IVINGONI/NZAMBANI,095,MUTHINGIINI PRIMARY SCHOOL,017088044009501,MUTHINGIINI PRIMARY SCHOOL,562
017,MAKUENI,088,KIBWEZI EAST,0440,IVINGONI/NZAMBANI,096,KOMBOYOO PRIMARY SCHOOL,017088044009601,KOMBOYOO PRIMARY SCHOOL,499
017,MAKUENI,088,KIBWEZI EAST,0440,IVINGONI/NZAMBANI,096,KOMBOYOO PRIMARY SCHOOL,017088044009602,KOMBOYOO PRIMARY SCHOOL,499
017,MAKUENI,088,KIBWEZI EAST,0440,IVINGONI/NZAMBANI,097,MIAANI PRIMARY SCHOOL,017088044009701,MIAANI PRIMARY SCHOOL,1 68
017,MAKUENI,088,KIBWEZI EAST,0440,IVINGONI/NZAMBANI,098,MATULANI PRIMARY SCHOOL,017088044009801,MATULANI PRIMARY SCHOOL,298
017,MAKUENI,088,KIBWEZI EAST,0440,IVINGONI/NZAMBANI,099,MAIIA-ATATU PRIMARY SCHOOL,017088044009901,MAIIA-ATATU PRIMARY SCHOOL,225
