REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,022,SONDU PRIMARY SCHOOL,035193096302201,SONDU PRIMARY SCHOOL,528
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,022,SONDU PRIMARY SCHOOL,035193096302202,SONDU PRIMARY SCHOOL,528
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,022,SONDU PRIMARY SCHOOL,035193096302203,SONDU PRIMARY SCHOOL,527
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,023,SUMEK PRIMARY SCHOOL,035193096302301,SUMEK PRIMARY SCHOOL,699
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,024,CHEPKEMEL PRIMARY SCHOOL,035193096302401,CHEPKEMEL PRIMARY SCHOOL,429
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,024,CHEPKEMEL PRIMARY SCHOOL,035193096302402,CHEPKEMEL PRIMARY SCHOOL,428
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,025,SOSUR NURSERY SCHOOL,035193096302501,SOSUR NURSERY SCHOOL,426
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,025,SOSUR NURSERY SCHOOL,035193096302502,SOSUR NURSERY SCHOOL,426
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,026,MUSARIA PRIMARY SCHOOL,035193096302601,MUSARIA PRIMARY SCHOOL,6 71
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,027,CHEPTAGUM PRIMARY SCHOOL,035193096302701,CHEPTAGUM PRIMARY SCHOOL,354
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,027,CHEPTAGUM PRIMARY SCHOOL,035193096302702,CHEPTAGUM PRIMARY SCHOOL,353
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,028,KOIYAT TEA BUYING CENTRE,035193096302801,KOIYAT TEA BUYING CENTRE,4 31
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,028,KOIYAT TEA BUYING CENTRE,035193096302802,KOIYAT TEA BUYING CENTRE,430
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,029,SINGORONIK PRIMARY SCHOOL,035193096302901,SINGORONIK PRIMARY SCHOOL,505
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,029,SINGORONIK PRIMARY SCHOOL,035193096302902,SINGORONIK PRIMARY SCHOOL,504
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,030,KAPKOCHEI PRIMARY SCHOOL,035193096303001,KAPKOCHEI PRIMARY SCHOOL,290
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,031,KIPTERE VILLAGE POLYTECHNIC,035193096303101,KIPTERE VILLAGE POLYTECHNIC,582
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,031,KIPTERE VILLAGE POLYTECHNIC,035193096303102,KIPTERE VILLAGE POLYTECHNIC,582
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,031,KIPTERE VILLAGE POLYTECHNIC,035193096303103,KIPTERE VILLAGE POLYTECHNIC,5 81
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,032,KALYANGWET PRIMARY SCHOOL,035193096303201,KALYANGWET PRIMARY SCHOOL,509
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,032,KALYANGWET PRIMARY SCHOOL,035193096303202,KALYANGWET PRIMARY SCHOOL,508
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,033,KIPLELGUTIK PRIMARY SCHOOL,035193096303301,KIPLELGUTIK PRIMARY SCHOOL,560
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,034,IRAA PRIMARY SCHOOL,035193096303401,IRAA PRIMARY SCHOOL,383
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,035,KIMOROGO PRIMARY SCHOOL,035193096303501,KIMOROGO PRIMARY SCHOOL,243
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,036,KIMASAT PRIMARY SCHOOL,035193096303601,KIMASAT PRIMARY SCHOOL,578
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,037,EMDIT PRIMARY SCHOOL,035193096303701,EMDIT PRIMARY SCHOOL,437
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,038,KAPLELARTET PRIMARY SCHOOL,035193096303801,KAPLELARTET PRIMARY SCHOOL,407
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,038,KAPLELARTET PRIMARY SCHOOL,035193096303802,KAPLELARTET PRIMARY SCHOOL,407
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,039,TABAITA PRIMARY SCHOOL,035193096303901,TABAITA PRIMARY SCHOOL,542
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,040,BARNGOROR PRIMARY SCHOOL,035193096304001,BARNGOROR PRIMARY SCHOOL,543
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,041,KAPSOMBOCH PRIMARY SCHOOL,035193096304101,KAPSOMBOCH PRIMARY SCHOOL,479
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,083,KASAINET PRIMARY SCHOOL,035193096308301,KASAINET PRIMARY SCHOOL,1 44
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,084,CHEBETET PRIMARY SCHOOL,035193096308401,CHEBETET PRIMARY SCHOOL,1 94
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,085,CHEPKOSA PRIMARY SCHOOL,035193096308501,CHEPKOSA PRIMARY SCHOOL,29
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,093,Kesainet Primary School,035193096309301,Kesainet Primary School,1 78
035,KERICHO,193,SIGOWET/SOIN,0963,KAPLELARTET,094,Chebetet Tea Buying Centre,035193096309401,Chebetet Tea Buying Centre,109
035,KERICHO,193,SIGOWET/SOIN,0964,SOLIAT,042,KAPSOROK PRIMARY SCHOOL,035193096404201,KAPSOROK PRIMARY SCHOOL,635
035,KERICHO,193,SIGOWET/SOIN,0964,SOLIAT,043,MOTERO PRIMARY SCHOOL,035193096404301,MOTERO PRIMARY SCHOOL,356
035,KERICHO,193,SIGOWET/SOIN,0964,SOLIAT,043,MOTERO PRIMARY SCHOOL,035193096404302,MOTERO PRIMARY SCHOOL,355
035,KERICHO,193,SIGOWET/SOIN,0964,SOLIAT,044,KOIRIR NURSERY SCHOOL,035193096404401,KOIRIR NURSERY SCHOOL,242
035,KERICHO,193,SIGOWET/SOIN,0964,SOLIAT,045,SOLIAT PRIMARY SCHOOL,035193096404501,SOLIAT PRIMARY SCHOOL,623
