REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
045,KISII,261,BONCHARI,1303,BOMORENDA,031,ITIERIO MIXED PRIMARY SCHOOL,045261130303101,ITIERIO MIXED PRIMARY SCHOOL,458
045,KISII,261,BONCHARI,1303,BOMORENDA,031,ITIERIO MIXED PRIMARY SCHOOL,045261130303102,ITIERIO MIXED PRIMARY SCHOOL,457
045,KISII,261,BONCHARI,1303,BOMORENDA,032,KEBUTE PRIMARY SCHOOL,045261130303201,KEBUTE PRIMARY SCHOOL,307
045,KISII,261,BONCHARI,1303,BOMORENDA,033,BOTORO PRIMARY SCHOOL,045261130303301,BOTORO PRIMARY SCHOOL,486
045,KISII,261,BONCHARI,1303,BOMORENDA,033,BOTORO PRIMARY SCHOOL,045261130303302,BOTORO PRIMARY SCHOOL,486
045,KISII,261,BONCHARI,1303,BOMORENDA,033,BOTORO PRIMARY SCHOOL,045261130303303,BOTORO PRIMARY SCHOOL,486
045,KISII,261,BONCHARI,1303,BOMORENDA,034,SUNEKA PRIMARY SCHOOL,045261130303401,SUNEKA PRIMARY SCHOOL,494
045,KISII,261,BONCHARI,1303,BOMORENDA,034,SUNEKA PRIMARY SCHOOL,045261130303402,SUNEKA PRIMARY SCHOOL,494
045,KISII,261,BONCHARI,1303,BOMORENDA,034,SUNEKA PRIMARY SCHOOL,045261130303403,SUNEKA PRIMARY SCHOOL,493
045,KISII,261,BONCHARI,1303,BOMORENDA,035,KIABUSURA PRIMARY SCHOOL,045261130303501,KIABUSURA PRIMARY SCHOOL,454
045,KISII,261,BONCHARI,1303,BOMORENDA,035,KIABUSURA PRIMARY SCHOOL,045261130303502,KIABUSURA PRIMARY SCHOOL,454
045,KISII,261,BONCHARI,1303,BOMORENDA,036,ITIBO PRIMARY SCHOOL,045261130303601,ITIBO PRIMARY SCHOOL,437
045,KISII,261,BONCHARI,1303,BOMORENDA,036,ITIBO PRIMARY SCHOOL,045261130303602,ITIBO PRIMARY SCHOOL,436
045,KISII,261,BONCHARI,1303,BOMORENDA,037,BITARE PRIMARY SCHOOL,045261130303701,BITARE PRIMARY SCHOOL,474
045,KISII,261,BONCHARI,1303,BOMORENDA,037,BITARE PRIMARY SCHOOL,045261130303702,BITARE PRIMARY SCHOOL,473
045,KISII,261,BONCHARI,1303,BOMORENDA,038,KIOGE PRIMARY SCHOOL,045261130303801,KIOGE PRIMARY SCHOOL,690
