REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
017,MAKUENI,084,KILOME,0418,MUKAA,041,KWAKIKETI PRIMARY SCHOOL,017084041804101,KWAKIKETI PRIMARY SCHOOL,490
017,MAKUENI,084,KILOME,0418,MUKAA,041,KWAKIKETI PRIMARY SCHOOL,017084041804102,KWAKIKETI PRIMARY SCHOOL,489
017,MAKUENI,084,KILOME,0418,MUKAA,042,KWAKYAMBU PRIMARY SCHOOL,017084041804201,KWAKYAMBU PRIMARY SCHOOL,611
017,MAKUENI,084,KILOME,0418,MUKAA,042,KWAKYAMBU PRIMARY SCHOOL,017084041804202,KWAKYAMBU PRIMARY SCHOOL,610
017,MAKUENI,084,KILOME,0418,MUKAA,043,KITONGUNI PRIMARY SCHOOL,017084041804301,KITONGUNI PRIMARY SCHOOL,594
017,MAKUENI,084,KILOME,0418,MUKAA,044,KIONGWANI PRIMARY SCHOOL,017084041804401,KIONGWANI PRIMARY SCHOOL,633
017,MAKUENI,084,KILOME,0418,MUKAA,044,KIONGWANI PRIMARY SCHOOL,017084041804402,KIONGWANI PRIMARY SCHOOL,632
017,MAKUENI,084,KILOME,0418,MUKAA,045,KAMUTHINI PRIMARY SCHOOL,017084041804501,KAMUTHINI PRIMARY SCHOOL,3 81
017,MAKUENI,084,KILOME,0418,MUKAA,045,KAMUTHINI PRIMARY SCHOOL,017084041804502,KAMUTHINI PRIMARY SCHOOL,380
017,MAKUENI,084,KILOME,0418,MUKAA,046,MUKAA PRIMARY SCHOOL,017084041804601,MUKAA PRIMARY SCHOOL,406
017,MAKUENI,084,KILOME,0418,MUKAA,046,MUKAA PRIMARY SCHOOL,017084041804602,MUKAA PRIMARY SCHOOL,406
017,MAKUENI,084,KILOME,0418,MUKAA,047,MATIANI PRIMARY SCHOOL,017084041804701,MATIANI PRIMARY SCHOOL,385
017,MAKUENI,084,KILOME,0418,MUKAA,047,MATIANI PRIMARY SCHOOL,017084041804702,MATIANI PRIMARY SCHOOL,385
