REGISTERED VOTERS PER POLLING STATION FOR THE 2022 GENERAL ELECTION,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
CountyCode,County Name,Const Code,Const.  Name,CAW Code,CAW Name,Reg. CentreCode,Reg. Centre Name,Polling Station Code,Polling Station Name Name,Registered Voters
002,KWALE,008,LUNGALUNGA,0037,MWERENI,049,MWANGULU PRIMARY SCHOOL,002008003704903,MWANGULU PRIMARY SCHOOL,558
002,KWALE,008,LUNGALUNGA,0037,MWERENI,050,MANDA PRIMARY SCHOOL,002008003705001,MANDA PRIMARY SCHOOL,563
002,KWALE,008,LUNGALUNGA,0037,MWERENI,051,MBUJI PRIMARY SCHOOL,002008003705101,MBUJI PRIMARY SCHOOL,2 16
002,KWALE,008,LUNGALUNGA,0037,MWERENI,052,KILIMANGODO PRIMARY SCHOOL,002008003705201,KILIMANGODO PRIMARY SCHOOL,367
002,KWALE,008,LUNGALUNGA,0037,MWERENI,052,KILIMANGODO PRIMARY SCHOOL,002008003705202,KILIMANGODO PRIMARY SCHOOL,367
002,KWALE,008,LUNGALUNGA,0037,MWERENI,053,MAGOMBANI PRIMARY SCHOOL,002008003705301,MAGOMBANI PRIMARY SCHOOL,494
002,KWALE,008,LUNGALUNGA,0037,MWERENI,054,MWAKALANGA PRIMARY SCHOOL,002008003705401,MWAKALANGA PRIMARY SCHOOL,4 19
002,KWALE,008,LUNGALUNGA,0037,MWERENI,055,BIDINIMOLE PRIMARY SCHOOL,002008003705501,BIDINIMOLE PRIMARY SCHOOL,448
002,KWALE,008,LUNGALUNGA,0037,MWERENI,055,BIDINIMOLE PRIMARY SCHOOL,002008003705502,BIDINIMOLE PRIMARY SCHOOL,448
002,KWALE,008,LUNGALUNGA,0037,MWERENI,056,MTUMWA PRIMARY SCHOOL,002008003705601,MTUMWA PRIMARY SCHOOL,5 14
002,KWALE,008,LUNGALUNGA,0037,MWERENI,056,MTUMWA PRIMARY SCHOOL,002008003705602,MTUMWA PRIMARY SCHOOL,5 14
002,KWALE,008,LUNGALUNGA,0037,MWERENI,057,MTEZA PRIMARY SCHOOL,002008003705701,MTEZA PRIMARY SCHOOL,554
002,KWALE,008,LUNGALUNGA,0037,MWERENI,058,MWERENI PRIMARY SCHOOL,002008003705801,MWERENI PRIMARY SCHOOL,683
002,KWALE,008,LUNGALUNGA,0037,MWERENI,059,MARINGONI FEEDER SCHOOL,002008003705901,MARINGONI FEEDER SCHOOL,1 36
002,KWALE,008,LUNGALUNGA,0037,MWERENI,060,MTSUNGA PRIMARY SCHOOL,002008003706001,MTSUNGA PRIMARY SCHOOL,354
002,KWALE,008,LUNGALUNGA,0037,MWERENI,061,MWERENI SECONDARY SCHOOL,002008003706101,MWERENI SECONDARY SCHOOL,1 27
002,KWALE,008,LUNGALUNGA,0037,MWERENI,062,KALALANI PRIMARY SCHOOL,002008003706201,KALALANI PRIMARY SCHOOL,288
002,KWALE,008,LUNGALUNGA,0037,MWERENI,063,MWAMTSEFU PRIMARY SCHOOL,002008003706301,MWAMTSEFU PRIMARY SCHOOL,355
002,KWALE,008,LUNGALUNGA,0037,MWERENI,064,KIDZIWENI TRADING CENTRE,002008003706401,KIDZIWENI TRADING CENTRE,267
002,KWALE,008,LUNGALUNGA,0037,MWERENI,087,KIBAYA ECDC,002008003708701,KIBAYA ECDC,75
002,KWALE,008,LUNGALUNGA,0037,MWERENI,088,DZIRIHINI ECDC,002008003708801,DZIRIHINI ECDC,1 23
002,KWALE,008,LUNGALUNGA,0037,MWERENI,089,TINGANI ECDC,002008003708901,TINGANI ECDC,76
002,KWALE,008,LUNGALUNGA,0037,MWERENI,090,MADUDUNI ECDC,002008003709001,MADUDUNI ECDC,140
002,KWALE,008,LUNGALUNGA,0037,MWERENI,091,VIBANDANI KWA BITA ECDC,002008003709101,VIBANDANI KWA BITA ECDC,274
002,KWALE,008,LUNGALUNGA,0037,MWERENI,092,MWATONI ECDC,002008003709201,MWATONI ECDC,117
002,KWALE,008,LUNGALUNGA,0037,MWERENI,093,CHINDI PRIMARY SCHOOL,002008003709301,CHINDI PRIMARY SCHOOL,50
002,KWALE,008,LUNGALUNGA,0037,MWERENI,094,MIKAMINI PRIMARY SCHOOL,002008003709401,MIKAMINI PRIMARY SCHOOL,338
002,KWALE,008,LUNGALUNGA,0037,MWERENI,095,PETULANI ECDC,002008003709501,PETULANI ECDC,121
002,KWALE,008,LUNGALUNGA,0037,MWERENI,096,MIKUWANI B ECDC,002008003709601,MIKUWANI B ECDC,52
002,KWALE,008,LUNGALUNGA,0037,MWERENI,097,NASERIAN PRIMARY SCHOOL,002008003709701,NASERIAN PRIMARY SCHOOL,1 57
002,KWALE,008,LUNGALUNGA,0037,MWERENI,098,VICHENJELENI PRIMARY SCHOOL,002008003709801,VICHENJELENI PRIMARY SCHOOL,141
002,KWALE,008,LUNGALUNGA,0037,MWERENI,099,ADA ECDC,002008003709901,ADA ECDC,1 37
002,KWALE,008,LUNGALUNGA,0037,MWERENI,100,LWAYONI PRIMARY SCHOOL,002008003710001,LWAYONI PRIMARY SCHOOL,70
002,KWALE,008,LUNGALUNGA,0038,VANGA,065,VANGA PRIMARY SCHOOL,002008003806501,VANGA PRIMARY SCHOOL,583
002,KWALE,008,LUNGALUNGA,0038,VANGA,065,VANGA PRIMARY SCHOOL,002008003806502,VANGA PRIMARY SCHOOL,583
002,KWALE,008,LUNGALUNGA,0038,VANGA,065,VANGA PRIMARY SCHOOL,002008003806503,VANGA PRIMARY SCHOOL,583
002,KWALE,008,LUNGALUNGA,0038,VANGA,065,VANGA PRIMARY SCHOOL,002008003806504,VANGA PRIMARY SCHOOL,583
002,KWALE,008,LUNGALUNGA,0038,VANGA,066,KIWEGU PRIMARY SCHOOL,002008003806601,KIWEGU PRIMARY SCHOOL,556
002,KWALE,008,LUNGALUNGA,0038,VANGA,066,KIWEGU PRIMARY SCHOOL,002008003806602,KIWEGU PRIMARY SCHOOL,555
002,KWALE,008,LUNGALUNGA,0038,VANGA,067,KIDOMAYA PRIMARY SCHOOL,002008003806701,KIDOMAYA PRIMARY SCHOOL,447
002,KWALE,008,LUNGALUNGA,0038,VANGA,067,KIDOMAYA PRIMARY SCHOOL,002008003806702,KIDOMAYA PRIMARY SCHOOL,446
002,KWALE,008,LUNGALUNGA,0038,VANGA,068,MWAMOSE PRIMARY SCHOOL,002008003806801,MWAMOSE PRIMARY SCHOOL,403
002,KWALE,008,LUNGALUNGA,0038,VANGA,068,MWAMOSE PRIMARY SCHOOL,002008003806802,MWAMOSE PRIMARY SCHOOL,402
002,KWALE,008,LUNGALUNGA,0038,VANGA,069,TSUINI PRIMARY SCHOOL,002008003806901,TSUINI PRIMARY SCHOOL,580
002,KWALE,008,LUNGALUNGA,0038,VANGA,069,TSUINI PRIMARY SCHOOL,002008003806902,TSUINI PRIMARY SCHOOL,579
002,KWALE,008,LUNGALUNGA,0038,VANGA,070,MWALEWA PRIMARY SCHOOL,002008003807001,MWALEWA PRIMARY SCHOOL,476
002,KWALE,008,LUNGALUNGA,0038,VANGA,071,NGATHINI PRIMARY SCHOOL,002008003807101,NGATHINI PRIMARY SCHOOL,564
002,KWALE,008,LUNGALUNGA,0038,VANGA,072,JEGO PRIMARY SCHOOL,002008003807201,JEGO PRIMARY SCHOOL,4 71
002,KWALE,008,LUNGALUNGA,0038,VANGA,072,JEGO PRIMARY SCHOOL,002008003807202,JEGO PRIMARY SCHOOL,470
002,KWALE,008,LUNGALUNGA,0038,VANGA,073,MGOMBEZI PRIMARY SCHOOL,002008003807301,MGOMBEZI PRIMARY SCHOOL,430
002,KWALE,008,LUNGALUNGA,0038,VANGA,073,MGOMBEZI PRIMARY SCHOOL,002008003807302,MGOMBEZI PRIMARY SCHOOL,430
002,KWALE,008,LUNGALUNGA,0038,VANGA,074,MAHURUNI PRIMARY SCHOOL,002008003807401,MAHURUNI PRIMARY SCHOOL,497
002,KWALE,008,LUNGALUNGA,0038,VANGA,074,MAHURUNI PRIMARY SCHOOL,002008003807402,MAHURUNI PRIMARY SCHOOL,497
002,KWALE,008,LUNGALUNGA,0038,VANGA,075,LUNGA LUNGA PRIMARY SCHOOL,002008003807501,LUNGA LUNGA PRIMARY SCHOOL,6 14
002,KWALE,008,LUNGALUNGA,0038,VANGA,075,LUNGA LUNGA PRIMARY SCHOOL,002008003807502,LUNGA LUNGA PRIMARY SCHOOL,6 14
002,KWALE,008,LUNGALUNGA,0038,VANGA,075,LUNGA LUNGA PRIMARY SCHOOL,002008003807503,LUNGA LUNGA PRIMARY SCHOOL,6 14
002,KWALE,008,LUNGALUNGA,0038,VANGA,075,LUNGA LUNGA PRIMARY SCHOOL,002008003807504,LUNGA LUNGA PRIMARY SCHOOL,6 14
002,KWALE,008,LUNGALUNGA,0038,VANGA,075,LUNGA LUNGA PRIMARY SCHOOL,002008003807505,LUNGA LUNGA PRIMARY SCHOOL,6 13
002,KWALE,008,LUNGALUNGA,0038,VANGA,076,PERANI PRIMARY SCHOOL,002008003807601,PERANI PRIMARY SCHOOL,677
002,KWALE,008,LUNGALUNGA,0038,VANGA,076,PERANI PRIMARY SCHOOL,002008003807602,PERANI PRIMARY SCHOOL,677
002,KWALE,008,LUNGALUNGA,0038,VANGA,077,MAKWENYENI PRIMARY SCHOOL,002008003807701,MAKWENYENI PRIMARY SCHOOL,377
002,KWALE,008,LUNGALUNGA,0038,VANGA,078,GODO PRIMARY SCHOOL,002008003807801,GODO PRIMARY SCHOOL,269
002,KWALE,008,LUNGALUNGA,0038,VANGA,079,JUA KALI NURSERY SCHOOL,002008003807901,JUA KALI NURSERY SCHOOL,540
002,KWALE,009,MATUGA,0039,TSIMBA GOLINI,001,GALANA NURSERY SCHOOL,002009003900101,GALANA NURSERY SCHOOL,700
